CITY
Dolje
Hrastje-Mota
Strmec pri Leskovcu
Štajngrob
Dolane
Ogorevc
Vnanje Gorice
Lopar
Tatre
Breznica
Javorje pri Blagovici
Gornja Paka
Jelševica
Mladje
Senuše
Podgorica pri Šmarju
Zagorica pri Čatežu
Babiči
Vojnik
Potoki
Dol pri Stopercah
Lipica
Dobletina
Ostrožno pri Ponikvi - del
Zgoša
Podobeno
Zgornji Tuhinj
Selšek
Zgornja Slivnica
Ošelj
Čelje
Maribor
Črešnjevec ob Bistrici
Prerad
Cerkvišče
Ponikve pri Studencu
Mrše
Brezula
Stopce
Ivanjševci
Veliki Ban
Vine
Straža pri Novi Cerkvi
Kisovec
Dolenje Zabukovje
Brezovo
Malna
Zilje
Zavrh
Vrt
Ivančna Gorica
Preloge
Slamniki
Dolnje Vreme
Sitarovci
Podzemelj
Plužna
Metnaj
Hrpelje
Radanja vas
Breg pri Dobu
Kromberk
Kavče
Lipovec pri Kostelu
Lopaca
Stara vas-Bizeljsko
Prevalje
Pristava pri Polh. Gradcu
Vrhpeč
Čučja Mlaka
Lom
Varpolje
Šentožbolt
Presladol
Mala sela
Zgornji Petelinjek
Iljaševci
Korita na Krasu
Balkovci
Kamenca nad Ložicami
Apače
Ivanjševci ob Ščavnici
Sajevce
Goriče pri Famljah
Lemberg pri Šmarju
Kobarid
Spodnje Hoče
Bitnje
Svržaki
Velika Stara vas
Kaplanovo
Hruševica
Žabjek
Breže
Popovci
Mali Hrib
Praprotna Polica
Gruča
Sela pri Volčah
Frankovci
Podvin
Naraplje
Gorica
Jagodnik
Nadrožica
Dedna Gora
Travnik
Idrijske Krnice
Vodule
Grčarske Ravne
Ledina
Kot pri Ribnici
Dane pri Sežani
Bevke
Marija Gradec
Ropoča
Rogoza
Šedem
Nestoplja vas
Rodež
Gorenja Dobrava
Paridol
Cerina
Zadlaz-Čadrg
Šentjanž
Dolanci
Dalce
Ložnica pri Žalcu
Dolenji Lazi
Ivanci
Lutrško selo
Spodnje Danje
Šared
Sladka Gora
Dečno selo
Dobeno
Pince-Marof / Pince major
Levstiki
Pristava nad Stično
Škedenj
Cerovec pri Črešnjevcu
Breg pri Temenici
Rakovec
Stanošina
Žeje pri Komendi
Brstnik
Pijana Gora
Ržiše
Spodnje Pobrežje
Spodnje Kraše
Mala Pristava
Zagrad pri Otočcu
Senožeti
Sidraž
Gorenje Otave
Kuk
Naklo
Veliki Boč
Bukovec pri Poljanah
Prapretno
Vale
Gorjuše
Vrtovče
Polje ob Sotli
Markovščina
Mali Okič
Rankovci
Bodislavci
Bukovlje
Kamnik
Manče
Primštal
Ljubstava
Ravni Dol
Veliko Lipje
Dolina pri Lendavi / Völgyifalu
Hudi Konec
Male Dole pri Stehanji vasi
Vrhole pri Laporju
Spodnja Gorica
Kolk
Petrušnja vas
Nova Lipa
Avber
Nova vas pri Mokricah
Delnice
Skorno
Ključevica
Mala Slevica
Zgornja Voličina
Vanča vas
Zakl
Belčji Vrh
Mahniči
Jeranovo
Polhovica
Onkraj Meže
Obrše
Veliki Kal
Dolenje Poljane
Janževski Vrh
Krušče
Gornji Ajdovec
Vrh Sv. Treh Kraljev
Dol pri Hrastniku
Mali Vrh pri Prežganju
Gornji Lakoš / Felsőlakos
Gorenja vas pri Čatežu
Čadrg
Ložnica
Dolenje Gradišče
Stebljevek
Pristava pod Rako
Svečina
Žice
Tropovci
Soča
Peračica
Bolehnečici
Stanežiče
Nadlesk
Zalog pri Škofljici
Dolnje Dobravice
Dragovič
Mulhe
Belica
Dolenje pri Jelšanah
Podvinci
Podgora pri Zlatem Polju
Straža pri Oplotnici
Lačna Gora
Dobliče
Borovnica
Zagomila
Noršinci
Smoleva
Gladomes
Kortine
Betonovo
Brezova Reber pri Dvoru
Otovec
Kojsko
Vanetina
Vrzdenec
Topolovo
Prtovč
Vaše
Trata
Loka pri Žusmu
Vrh pri Mlinšah
Rodine pri Trebnjem
Kladje nad Blanco
Cankova
Kuretno
Brezovi Dol
Dolnji Kot
Novo mesto
Srednja vas pri Šenčurju
Počakovo
Luče
Jurjevski Dol
Postaja
Mali Podlog
Lokovica
Kristan Vrh
Mihelja vas
Oševljek
Večkoti
Zemelj
Gonjače
Brunk
Kuštanovci
Kumen
Dolenje Kamenje pri Dobrniču
Iglenik pri Veliki Loki
Medvedjek
Zagaj
Dolenje Radulje
Grebenje
Spodnje Vodale
Podgorje pod Čerinom
Stari Log
Podkoren
Dutovlje
Gradišče pri Lukovici
Podklanec
Zgornje Dobrenje
Jeruzalem
Pečine
Kočarji
Osredke
Vidanovci
Velike Žablje
Moravče
Vrenska Gorca
Hajnsko
Stara vas
Grinjan
Drežnica
Bertoki / Bertocchi
Globoče
Dolga Brda
Stična
Kokolajnščak
Stari Kot
Zagojiči
Bačne
Dolnje Impolje
Brglez
Žabjek v Podbočju
Kraljevci
Drežniške Ravne
Velesovo
Zakobiljek
Šentjanž pri Dravogradu
Dragomlja vas
Savci
Šulinci
Smoldno
Kumpolje
Velike Vrhe
Imenje
Pokojišče
Bogo
Dobovica
Strensko
Jablaniške Laze
Veliko Mlačevo
Planina pri Raki
Mala Štanga
Nova vas pri Lescah
Hrastnik
Gorjane
Velike Dole pri Temenici
Podsmreka pri Višnji Gori
Radovica
Dolnji Križ
Podkraj
Vinja vas
Zemono
Gradišče pri Divači
Senčak pri Juršincih
Vogrsko
Hinje
Skrilje
Šilentabor
Brezovica
Gornji Ivanjci
Gortina
Dolenje Gradišče pri Šentj.
Pševo
Stranska vas pri Semiču
Stanečka vas
Vitomarci
Novokračine
Pacinje
Hrastje pri Cerkljah
Čadram
Vošče
Mačkovci
Sv. Vid
Zgornja Selnica
Gazice
Placar
Sv. Anton na Pohorju
Gorenje Gradišče pri Šentj.
Stara Lipa
Ratež
Slaptinci
Dogoše
Gerlinci
Podporezen
Lešane
Verd
Zelen Breg
Spodnja Idrija
Veliki Orehek
Zgonče
Lancovo
Škrjanče
Moškrin
Vrh pri Hinjah
Hrvatini / Crevatini
Puc
Gradišče pri Trebnjem
Borjana
Sajenice
Parož
Korita
Klanec pri Gabrovki
Slivna
Odranci
Podlisec
Slavinje
Rigonce
Zalisec
Brezovec
Srednja vas pri Polh. Grad.
Ješovec
Brezje pri Kumpolju
Skorišnjak
Liplje
Adamovo
Breg pri Golem Brdu
Dornava
Zabork
Ježce
Nadole
Hotemež
Kamnica
Goreljek
Matavun
Bele Vode
Lovsko Brdo
Kitni Vrh
Šmarje pri Jelšah
Luže
Libanja
Lepa Njiva
Jama
Novi Grad
Zgornje Grušovje
Srednja Bistrica
Slavski Laz
Osrečje
Domžale
Spodnja Voličina
Spodnji Otok
Vezovje
Laze pri Domžalah
Gombišče
Pernica
Ljubgojna
Šibelji
Blatni Vrh
Žamenci
Smlednik
Gaj nad Mariborom
Mačkovec pri Suhorju
Marezige
Podplat
Migojnice
Brezovica pri Ljubljani
Draža vas
Bolečka vas
Semič
Grintovec pri Osilnici
Lopata
Podgrič
Imeno
Prapetno
Tušev Dol
Gorenje Kamenje
Medana
Muljava
Osolnik
Debeni
Trojno
Jablaniški Potok
Spodnja Ponkvica
Travni Dol
Dolenja Nemška vas
Dražen Vrh - del
Bratonci
Prilesje
Grušova
Gorenje Blato
Znojile pri Studencu
Vodriž
Sveto
Tolminski Lom
Farovec
Otošče
Spodnje Gameljne
Motvarjevci / Szentlászló
Klenovo
Tribuče
Spodnje Jelenje
Razbor
Avguštine
Planina pri Cerknem
Vintarovci
Čentur
Tepanjski Vrh
Prekopa
Črniče
Flekušek
Dombrava
Nimno
Murski Črnci
Črni Potok
Črna na Koroškem
Srednja Bela
Gabrovka
Tolsti Vrh pri Mislinji
Griček pri Željnah
Kožmani
Spodnji Ključarovci
Ocizla
Čisti Breg
Brezovica pri Zlatem Polju
Cerovec
Gomilica
Cven
Tučna
Male Pece
Gajevci
Vrhovo pri Žužemberku
Zagorica nad Kamnikom
Rakitna
Zgornje Verjane
Kovčice
Bavšica
Snežeče
Polje pri Višnji Gori
Travna Gora
Dobrovlje
Bač
Draga
Stanetinci
Plintovec
Kambreško
Dol pri Šmarjeti
Boldraž
Pavlica
Studenice
Artviže
Janškovo selo
Črmošnjice
Rožič Vrh
Landek
Stan
Ribnica
Koretno
Orehovski Vrh
Škale
Janževa Gora
Bohinjska Češnjica
Cirknica
Zgornja Dobrava
Janče
Birna vas
Primostek
Smolenja vas
Curnovec
Radegunda
Veliki Kamen
Nemilje
Srpenica
Suha
Brstovnica
Selce pri Moravčah
Vrh nad Želimljami
Podstene pri Kostelu
Kačji Dol
Račni Vrh
Male Češnjice
Slivno
Sinovica
Iška
Hrušovje
Dolenja Žetina
Loška Gora
Gozd Martuljek
Čužnja vas
Žvirče
Črnci
Kamni Potok
Negastrn
Križevci
Babinci
Soviče
Zdihovo
Spodnje Mestinje
Brezova
Žlabor
Branik
Zibika
Dobravšce
Grlinci
Pristava ob Krki
Milava
Koglo
Okrog pri Motniku
Sedraž
Vrbno
Bevče
Lobnica
Prelože
Crngrob
Šinkov Turn
Spodnji Hotič
Primož pri Šentjurju
Vodranci
Prihova
Poljane nad Blagovico
Gabrijele
Laška vas pri Štorah
Gradiško
Hrast pri Jugorju
Ivenca
Veliki Rigelj
Gotovlje
Hrenca
Svibnik
Perovec
Podlonk
Forme
Zabovci
Kačji Potok
Babna Brda
Sela pri Vrčicah
Vrtača
Velike Lese
Grič pri Trebnjem
Stope
Huje
Spodnje Grušovje
Jelenik
Odolina
Lazna
Osenca
Buče
Sanabor
Veliki Vrh pri Šmarju
Podbrdo
Vitovlje
Njivica
Hraše
Šmartno
Planjsko
Sveti Jurij ob Ščavnici
Zapodje
Dravinjski Vrh
Krajna
Zlateče
Strmo Rebro
Strukovci
Biš
Dolnji Vrh
Reka
Črešnjevec pri Dragatušu
Spodnje Dule
Moravče pri Gabrovki
Mahovci
Polje pri Tržišču
Turiška vas na Pohorju
Lavtarski Vrh
Zgornja Ščavnica
Čelovnik
Maline
Šešče pri Preboldu
Brestje
Učakovci
Velika Ilova Gora
Kobile
Dolenje Ponikve
Podgorica pri Podtaboru
Groblje pri Prekopi
Kostrivnica
Arja vas
Gobovce
Čermožiše
Mala Ilova Gora
Drstelja
Klanc
Rifengozd
Vinska Gorica
Livške Ravne
Lukovica pri Brezovici
Suša
Grajena
Draga pri Sinjem Vrhu
Spodnja Velka
Jarmovec
Zaloke
Stara Gora pri Vel.Gabru
Raka
Kaniža
Planina v Podbočju
Bukovje v Babni Gori
Kog
Mačji Dol
Loje
Frluga
Dole pri Polici
Britof
Mala Cikava
Vipolže
Ptujska Cesta
Boršt pri Dvoru
Cvišlerji
Razgor
Črmljenšak
Žigrski Vrh
Plešivo
Podšentjur
Šebrelje
Vrhovlje
Pliskovica
Matena
Kukmaka
Bizeljska vas
Pordašinci / Kisfalu
Kančevci
Litija
Glinsko
Jelševec
Žerjav
Kunova
Strejaci
Tlaka
Laška vas
Preserje pri Lukovici
Srobotnik ob Kolpi
Gorenja Žaga
Viševek
Slivnica pri Mariboru
Drage
Malo Hudo
Tišina
Podjetniško naselje Kočevje
Dolnja Bistrica
Kalce
Perovo
Zagaj pri Ponikvi
Šentlambert
Gruškovec
Dolenja vas pri Črnomlju
Rakovnik pri Birčni vasi
Ostenk
Vranja Peč
Štatenberk
Gotenica
Veliki Podljuben
Vernek
Trnovlje pri Celju
Škrlovica
Jurna vas
Studenec
Sodinci
Sela pri Ratežu
Starihov Vrh
Selnica ob Muri
Žirovše
Veliki Gaber
Velike Brusnice
Dole pod Sv. Trojico
Log pri Brezovici
Ljubinj
Velika Hubajnica
Lunovec
Kriška vas
Sveta Planina
Brje pri Koprivi
Bezuljak
Prelesje
Hudenje
Dolgo Brdo
Podhruška
Breg ob Savi
Zgornja Bela
Kvasica
Hudi Graben
Čepinci
Strehovci
Golušnik
Repuš
Bušinec
Nasovče
Šentilj v Slov. goricah
Mota
Mestinje
Goričice
Breg pri Ribnici na Dol.
Lepence
Spodnji Duplek
Kožljek
Dren
Čeplje
Gorenja vas pri Mirni
Orlek
Male Vodenice
Pregara
Mala vas
Idrsko
Podlešje
Žlan
Parižlje
Mevkuž
Kazlje
Strjanci
Zagorica
Mozirje
Dobrič
Jurka vas
Podrečje
Limovce
Rodica
Lokovec
Kerinov Grm
Nova Štifta
Osredek pri Krmelju
Polzela
Orehek
Gabrovica pri Komnu
Klanec
Ovsiše
Dokležovje
Žaga
Brezovica pri Borovnici
Stročja vas
Hrašče
Radoši
Gorenja vas
Brezje pri Trebelnem
Zgornje Negonje
Škofija
Pesnica
Tunjice
Volarje
Smrečje
Vratja vas
Kozjak pri Ceršaku
Koritno
Podmolnik
Magozd
Bukovo
Kobilje
Trnovec pri Slovenski Bistrici
Zavinek
Gozdec
Preveg
Sv. Ana v Slov. goricah
Motovilci
Stare Slemene
Gomila pri Kogu
Spodnja Bačkova
Škrljevo
Janežovski Vrh
Čolnišče
Gorca
Dolenje Skopice
Šempeter v Savinj. dolini
Mali Kamen
Vrbičje
Trnovci
Huda Polica
Jama pri Dvoru
Ocinje
Hlevnik
Poljane pri Mirni Peči
Selo pri Moravčah
Vizore
Lešnica
Trboje
Spodnja Libna
Dolenji Radenci
Breg pri Polzeli
Arčelca
Ladja
Trno
Pongrce
Robanov Kot
Ihan
Mala gora
Biserjane
Lovnik
Dobravlje
Grant
Vodruž
Mali Osolnik
Okoslavci
Svinjsko
Rovt pod Menino
Čabrače
Gornji Slaveči
Vurmat - del
Dobovec pri Rogatcu
Markovec
Obrh
Riharjevec
Poljšica pri Gorjah
Kostrevnica
Čepulje
Šentjošt
Jugorje pri Metliki
Črešnjevec pri Oštrcu
Modraže
Sveti Florijan nad Škofjo Loko
Hardek
Kosovelje
Pavlova vas
Cezanjevci
Nova sela
Perudina
Gračnica
Zeče pri Bučah
Brezovica pri Črmošnjicah
Lahomno
Juršinci
Klemenčevo
Breg pri Zagradcu
Škofja Riža
Topol pri Begunjah
Zgornje Vrtiče
Grahovo
Smečice
Škrajnek
Mevce
Lukovek
Selnica ob Dravi
Dornice
Gradišče pri Vipavi
Botričnica
Škrilj
Pavlovski Vrh
Spodnja Jablanica
Tekačevo
Ajševica
Zajelše
Okroglo
Goriče
Mali Orehek
Duplje
Gabrje pri Stični
Gorenji Vrsnik
Drensko Rebro
Dolnja Lokvica
Hudeje
Mišače
Ajbelj
Stari trg
Rajšele
Rudnik pri Moravčah
Čentiba / Csente
Zgornja Brežnica
Bobovek
Nova vas pri Konjicah
Gornji Kot
Vrh pri Boštanju
Podkraj pri Velenju
Popetre
Kupšinci
Svetelka
Vihre
Škarnice
Črni Potok pri Dragi
Selska Gora
Krasna
Skrblje
Lučarjev Kal
Studeno
Podvrh
Zagradišče
Malahorna
Vinice
Zgornji Prekar
Ceste
Bezovje pri Šentjurju
Velika Dobrava
Črna vas
Janeževo Brdo
Jelenov Žleb
Poljane pri Žužemberku
Kočevje
Orehova vas
Kameno
Dragonja vas
Pirče
Cuber
Žužemberk
Sevec
Petelinjek
Katarija
Gorenji Potok
Bečaje
Šmartno v Rožni dolini
Podplanina
Potok pri Vačah
Pečje
Zgornji Duplek
Vrhloga
Plodršnica
Marinčev Grič
Trbonje
Lončarovci
Šentpavel
Dečja vas
Pretrž
Vrbovo
Dobrnež
Korenjak
Predjama
Preddvor
Gorica pri Slivnici
Kališovec
Zgornja Nova vas
Volče
Lastomerci
Makole
Stražgonjca
Spodnje Roje
Drakovci
Lačaves
Vareja
Podskrajnik
Slivniško Pohorje
Zgornji Boč
Budganja vas
Zlateče pri Šentjurju
Kokoriči
Tomažini
Blatna Brezovica
Rodik
Rupe
Tupelče
Brdo pri Lukovici
Stara Oselica
Nova Gorica
Gornje Pijavško
Gabrovnik
Pernice
Žibrše
Št. Janž pri Radljah
Štajerska vas
Žlebič
Sela pri Sobračah
Brdinje
Strtenica
Mali Koren
Mirke
Vrhtrebnje
Podraga
Nedelica
Velike Lipljene
Sela pri Ajdovcu
Vrbljene
Hušica
Polje pri Vodicah
Zagon
Žerjavin
Buje
Cerovec pod Bočem
Gradišče
Strletje
Gorica na Medvedjeku
Velika Lahinja
Radoslavci
Ljubija
Pletovarje
Zapoge
Podlanišče
Kot ob Kolpi
Šentvid pri Grobelnem
Blodnik
Poljane pri Štjaku
Gabrče
Sečje selo
Tibolci
Slinovce
Gorenje Vrhpolje
Ježevec
Štatenberg
Lobček
Lutrje
Jakšiči
Velika Varnica
Kuželj
Temljine
Spodnja Hajdina
Pluska
Desenci
Turje
Lokve
Brezova Reber
Zreče
Gorski Vrh
Goričane
Tišenpolj
Tolminske Ravne
Podhom
Novi Lazi
Zamostec
Lesično
Dolga Poljana
Bohinjska Bistrica
Višnja vas
Brestanica
Šentjakob
Šprinc
Konc
Koreno nad Horjulom
Špitalič
Črešnjice nad Pijavškim
Radovlja
Uršna sela
Janeži
Šentviška Gora
Podboršt pri Komendi
Nanos
Gabrje pri Dobovi
Bukovščica
Mala Lahinja
Ješovec pri Šmarju
Gladloka
Mezgovci ob Pesnici
Libušnje
Milje
Trotkova
Drobočnik
Valburga
Torovo
Drobinsko
Konec
Repnje
Vitanje
Mikote
Kostanjek
Radoblje
Mala Dolina
Štrit
Mala Pirešica
Velika Kostrevnica
Kovača vas
Ivanjkovci
Karli
Vinje pri Moravčah
Rošpoh - del
Spodnja Senarska
Vrbina
Žirje
Podgrad na Pohorju
Zamušani
Pribinci
Iška Loka
Šmohor
Laporje
Lokanja vas
Hudi Vrh
Papeži
Brezje pod Nanosom
Volčja Jama
Vrhpolje
Brezje pri Raki
Dobruška vas
Podpulfrca
Laze nad Krko
Globočdol
Dragovšek
Krtinovica
Ravne na Blokah
Paka pri Velenju
Col
Vodice
Črmošnjice pri Stopičah
Srednje Brdo
Vrsno
Gorenja Gomila
Malečnik
Krkovo pri Karlovici
Spodnje Dobrenje
Dolnji Slaveči
V Zideh
Tomišelj
Suhorje
Cepki
Drankovec
Skopo
Šentvid pri Zavodnju
Spodnje Hlapje
Okljuka
Rapljevo
Lasigovci
Šmarčna
Šahovec
Brodnice
Strtenik
Hotunje
Kruplivnik
Primož
Spodnja Kanomlja
Briše
Gorenje Jelenje
Mrtovec
Paka pri Predgradu
Župelevec
Gočova
Selšček
Lahonci
Dole pri Krašcah
Tihaboj
Kokra
Sela pri Dragatušu
Ravno
Koseze
Zalog pod Uršulo
Zlatoličje
Podlesje
Mali Moravščak
Močvirje
Srževica
Čiginj
Zgornja Sorica
Zgornje Loke
Senadole
Brezovica pri Metliki
Šmartinske Cirkovce
Kraberk
Veliki Otok
Tepe
Bišečki Vrh
Štore
Mrzli Log
Visejec
Osredek pri Dobrovi
Klake
Spodnja Bela
Merče
Srakovlje
Brezovica pri Dobu
Bukovica
Jezero
Cegelnica
Bočna
Mirna
Zgornje Selce
Slap
Bodkovci
Virštanj
Sela
Štorovo
Zgornje Slemene
Podpeč nad Marofom
Zagora
Begunje na Gorenjskem
Zagozdac
Zavrč
Prušnja vas
Puščava
Jelše
Zibovnik
Log pod Mangartom
Potok pri Komendi
Stanjevci
Dolšce
Cogetinci
Vuzenica
Setnik
Vinarje
Pšenična Polica
Vinski Vrh pri Šmarju
Jurski Vrh
Dekani
Podgora pri Dolskem
Krištandol
Tuljaki
Logarovci
Kamence
Zgornji Slemen - del
Gavce
Dobrovščak
Zvodno
Miliči
Dravograd
Gradenc
Predgrad
Spodnji Čačič
Armeško
Orle
Gorje
Senožete
Župančiči
Žrnova
Ladra
Lukavci
Sela na Krasu
Kanižarica
Vrata
Čemšenik
Osredek pri Trški Gori
Brvace
Gabrovka pri Zagradcu
Šmiklavž pri Škofji vasi
Drenovec
Povir
Ogulin
Labor
Savina
Novo Tepanje
Radovljica
Rim
Berinjek
Ivanovci
Gabrk
Jevnica
Slomi
Trebča vas
Spodnji Vrsnik
Griblje
Vrhovci
Sveta Gora
Kozjak nad Pesnico
Petelinjek pri Ločah
Ilovca
Ostrožnik
Poklek nad Blanco
Kamnik pod Krimom
Vrba
Briga
Medlog
Dobrova pri Prihovi
Kalce-Naklo
Arto
Selce pri Leskovcu
Celestrina
Jablance
Bušeča vas
Zabava
Strmec
Gradišica
Rogatec
Šedina
Vrhovo pri Mirni Peči
Ratečevo Brdo
Spodnje Gruškovje
Središče / Szerdahely
Vinkov Vrh
Stražica
Dobrova
Čelevec
Trbinc
Gorenje Jezero
Mala Goričica
Polžanska vas
Boginja vas
Sojek
Brestovica pri Komnu
Radna vas
Sv. Duh
Završe pri Grobelnem
Baredi
Miren
Klada
Gornji Zemon
Zavrh pri Borovnici
Pragersko
Podbela
Pleterje
Slovenja vas
Pece
Selo pri Robu
Sotensko pod Kalobjem
Goriški Vrh
Srednje Jarše
Stopno
Soteska
Vrh pri Šentjerneju
Koštabona
Oskoršnica
Dragovica
Brezje pri Lekmarju
Mršeča vas
Stara sela
Bovše
Zanigrad
Krnče
Paka
Prilesje pri Plavah
Zadlog
Vrh pri Trebelnem
Bistrica ob Dravi
Morje
Lenart pri Gornjem Gradu
Skrovnik
Hojče
Koper / Capodistria
Stranski Vrh
Razgorce
Bela Cerkev
Poljane nad Škofjo Loko
Lormanje
Zgornja Orlica
Mavrlen
Log
Kot / Kót
Mala Ligojna
Jagoče
Gatina
Drešinja vas
Finkovo
Blagovica
Lukovec
Glinje
Male Rodne
Dolgi Vrh
Čolnica
Volčja Draga
Hotična
Čepovan
Idrija
Cesta
Veliki Slatnik
Zgornja Besnica
Hlevni Vrh
Turno
Glažuta
Črnec
Mirtoviči
Draževnik
Vrhje
Hlebce
Sveta Trojica
Dobrava pri Konjicah
Zgornje Grušovlje
Krapje
Braslovče
Lokrovec
Loke pri Zagorju
Ledinica
Pristava pri Lesičnem
Grabe pri Ljutomeru
Sušje
Torka
Bezovje nad Zrečami
Slavina
Dolenje Brdo
Prigorica
Velika Strmica
Šipek
Osek
Andol
Goropeke
Nove Ložine
Velika Ligojna
Verpete
Zgornja Lipnica
Nova vas pri Jelšanah
Kušernik
Drenik
Grčarevec
Čateška Gora
Bled
Podboršt
Ranca
Podgorje
Meja
Jereslavec
Ugovec
Rep
Harije
Remšnik
Prapreče pri Straži
Nožed
Vonarje
Abitanti
Kokrica
Plavški Rovt
Črešnjice pri Cerkljah
Kočno
Veliki Obrež
Martinja vas pri Mokronogu
Paunoviči
Rakovlje
Male Vrhe
Obloke
Spodnji Boč
Vrhole pri Slov. Konjicah
Stranje
Godeninci
Rakov Škocjan
Kotredež
Križe
Zgornje Gradišče
Dravski Dvor
Gradišče-K. o. Grad. in Polj.
Šentpavel pri Domžalah
Dežno pri Podlehniku
Stara Loka
Hercegovščak
Šibenik
Zgornji Lehen na Pohorju
Damelj
Sovodenj
Preska pri Dobrniču
Bučečovci
Vedrijan
Temnica
Mekinje
Javorje pri Gabrovki
Vitna vas
Spodnje Stranice
Malo Črnelo
Dobrna
Velika Dolina
Davča
Platinovec
Brezje
Mrčna sela
Hrastnik pri Trojanah
Kolomban / Colombano
Mišji Dol
Brdo
Lomno
Samotorica
Grušena
Bratonečice
Hrenovice
Gorenja vas - Reteče
Bič
Velike Rebrce
Otok
Slatna
Vojščica
Pirmane
Dolenje
Tatinec
Lukanja
Podblica
Spodnje Laze
Podgračeno
Rožički Vrh
Dane
Vodice pri Kalobju
Otlica
Kred
Zgornje Pobrežje
Meliše
Podsreda
Selo pri Ihanu
Gorenje Grčevje
Žerovnica
Knežja Njiva
Vošce
Grč Vrh
Brecljevo
Log nad Škofjo Loko
Skaručna
Ščit
Jerčin
Požarje
Razbore
Javorovica
Grobišče
Dolnja Košana
Hotinja vas
Golišče
Poljane pri Primskovem
Hrastovec
Mihovce
Otočec
Prelska
Brezovica pri Gradinu
Šmalčja vas
Unec
Gorenja vas pri Leskovcu
Slovenski Javornik
Zasap
Spodnja Draga
Krog
Strmec pri Ormožu
Slugovo
Lutverci
Lukini
Zgornja Luša
Rižana
Jereka
Lokev
Rožengrunt
Dolenjske Toplice
Jareninski Dol
Vukovje
Zlakova
Zavine
Gornje Brezovo
Glinek
Selo pri Bledu
Lendavske Gorice / Lendvahegy
Črmlja
Dramlja
Stanovno
Kajžar
Zdole
Jesenice
Stavešinski Vrh
Radlek
Polšnik
Migolska Gora
Josipdol
Sebeborci
Škovec
Martinjak
Sv. Primož na Pohorju
Rudno
Trata pri Velesovem
Škrjančevo
Gorenji Podboršt
Nomenj
Bizeljsko
Liboje
Leskovca
Sv. Gregor
Čača vas
Šenbric
Gažon
Trčova
Preska
Zibiška vas
Slovenska vas
Poden
